nom_com,nom_com_m,insee_com,statut,population,insee_arr,insee_dep,insee_reg,code_epci,X_COORD,Y_COORD,latitude,longitude
Orcenais,ORCENAIS,18171,Commune simple,253,2,18,24,200036135,655201.08593,6623487.01027,46.717447,2.424063
Beaupont,BEAUPONT,01029,Commune simple,689,2,01,84,200071751,873548.142476,6594559.79332,46.411139,5.262847
Lavangeot,LAVANGEOT,39284,Commune simple,138,1,39,27,200010650,897660.11032,6675572.35618,47.150707,5.608888
Braize,BRAIZE,03037,Commune simple,257,1,03,84,240300558,673545.803569,6617664.19531,46.663799,2.666249
Beddes,BEDDES,18024,Commune simple,93,2,18,24,200049484,639534.250658,6612290.55772,46.616737,2.215324
Vaudesson,VAUDESSON,02766,Commune simple,238,4,02,32,240200501,735274.881144,6930722.02821,49.456577,3.482759
Trouhans,TROUHANS,21645,Commune simple,606,1,21,27,242101509,872054.0442389998,6674949.63268,47.148243,5.276679
Néret,NERET,36138,Commune simple,191,3,36,24,243600350,634208.912131,6608414.18763,46.588155,2.130871
Arcomps,ARCOMPS,18009,Commune simple,306,2,18,24,200049484,656193.141448,6619670.14237,46.655496,2.438911
Bessan,BESSAN,34031,Commune simple,5069,1,34,76,243400819,733743.794994,6250972.49552,43.356531,3.41983
Courmangoux,COURMANGOUX,01127,Commune simple,507,2,01,84,200071751,881211.2554999999,6583445.34309,46.329931,5.3832
Ruvigny,RUVIGNY,10332,Commune simple,494,3,10,44,200069250,788139.990767,6797534.87791,48.277923,4.17994
Maconge,MACONGE,21362,Commune simple,132,1,21,27,200071207,819329.21285,6681777.75742,47.218885,4.580293
Montlainsia,MONTLAINSIA,39273,Commune simple,246,2,39,27,200012060,890910.9783589998,6589474.81614,46.355076,5.454472
Gigny,GIGNY,39253,Commune simple,281,2,39,27,200012060,889633.662447,6597890.14688,46.451357,5.461477
Aromas,AROMAS,39018,Commune simple,652,2,39,27,200012060,891250.615008,6581407.62528,46.298871,5.502784
Saint-Saturnin-de-Lucian,SAINT-SATURNIN-DE-LUCIAN,34287,Commune simple,276,2,34,76,243400694,737585.614805,6289386.21665,43.692292,3.47089
Pezuls,PEZULS,24327,Commune simple,122,1,24,75,200034833,526751.35072,6425744.48659,44.900918,0.805092
Épineuil-le-Fleuriel,EPINEUIL-LE-FLEURIEL,18089,Commune simple,443,2,18,24,200049484,666037.565841,6607975.19934,46.555742,2.577472
Graye-et-Charnay,GRAYE-ET-CHARNAY,39261,Commune simple,139,2,39,27,200072056,887825.494177,6599944.87747,46.470045,5.449882
Prenois,PRENOIS,21508,Commune simple,419,2,21,27,200039063,843824.293121,6698926.18517,47.377413,4.898132
Saint-Bonnet-Tronçais,SAINT-BONNET-TRONCAIS,03221,Commune simple,725,1,03,84,240300558,676740.816688,6618895.30217,46.658501,2.700415
Monampteuil,MONAMPTEUIL,02490,Commune simple,131,4,02,32,240200501,741532.043039,6930860.37936,49.479028,3.576346
Ommoy,OMMOY,61316,Commune simple,124,2,61,28,200068450,478174.806691,6865929.58202,48.854215,-0.02274
Champillet,CHAMPILLET,36038,Commune simple,153,3,36,24,243600350,631607.815808,6605563.09122,46.549243,2.10844
Grosbois-lès-Tichey,GROSBOIS-LES-TICHEY,21311,Commune simple,77,1,21,27,242101509,869852.29943,6658979.03279,47.006709,5.239657
Vauxaillon,VAUXAILLON,02768,Commune simple,540,2,02,32,200071769,729597.115723,6930940.24302,49.481235,3.406046
Fressain,FRESSAIN,59254,Commune simple,877,3,59,32,200044618,713699.666945,7020611.71447,50.286286,3.189472
Saulzais-le-Potier,SAULZAIS-LE-POTIER,18245,Commune simple,497,2,18,24,200049484,661136.172756,6611433.97779,46.599081,2.506012
Montauban-de-Bretagne,MONTAUBAN-DE-BRETAGNE,35184,Commune simple,5840,3,35,53,200038990,323935.323076,6801391.20292,48.196244,-2.049168
Mollans-sur-Ouvèze,MOLLANS-SUR-OUVEZE,26188,Commune simple,1061,2,26,84,248400335,875254.207758,6350783.32157,44.236501,5.19097
Mauregny-en-Haye,MAUREGNY-EN-HAYE,02472,Commune simple,420,2,02,32,240200576,757764.676112,6938239.84386,49.532928,3.79852
Lussat,LUSSAT,23114,Commune simple,426,1,23,75,200067544,648431.216393,6565359.67194,46.180639,2.338011
Saint-Marc-le-Blanc,SAINT-MARC-LE-BLANC,35292,Commune simple,1689,1,35,53,200070688,374498.963116,6817187.98665,48.398166,-1.379817
Brancourt-en-Laonnois,BRANCOURT-EN-LAONNOIS,02111,Commune simple,708,2,02,32,200071769,729899.1407109998,6935320.36725,49.515139,3.413125
Coucy-la-Ville,COUCY-LA-VILLE,02219,Commune simple,219,2,02,32,200071769,724877.1925689998,6937954.72742,49.534949,3.331489
Merlieux-et-Fouquerolles,MERLIEUX-ET-FOUQUEROLLES,02478,Commune simple,259,2,02,32,200071769,736171.080189,6935074.88442,49.516093,3.508311
Lacrost,LACROST,71248,Commune simple,729,5,71,27,200069698,848240.376695,6609457.84701,46.552664,4.932295
Vaucelles-et-Beffecourt,VAUCELLES-ET-BEFFECOURT,02765,Commune simple,265,2,02,32,200043495,740462.028274,6935884.19661,49.525658,3.551663
Landricourt,LANDRICOURT,02406,Commune simple,137,2,02,32,200071769,726780.006189,6934047.58521,49.509393,3.368952
Saint-Hilaire-en-Lignières,SAINT-HILAIRE-EN-LIGNIERES,18216,Commune simple,491,2,18,24,200049484,633616.93288,6626756.88262,46.78517,2.113482
Marçais,MARCAIS,18136,Commune simple,282,2,18,24,200036135,650596.552712,6622017.40975,46.701423,2.369384
Pinon,PINON,02602,Commune simple,1765,2,02,32,200071769,733491.2899879998,6932223.08385,49.480536,3.464389
Ponthévrard,PONTHEVRARD,78499,Commune simple,636,2,78,11,200073344,619398.17709,6828306.92199,48.549231,1.907403
Essertenne,ESSERTENNE,71191,Commune simple,475,1,71,27,247100290,817505.489099,6635747.25812,46.824178,4.527195
Val-d'Épy,VAL-D'EPY,39209,Commune simple,343,2,39,27,200072056,884215.056147,6590556.83929,46.382991,5.398881
Montlevicq,MONTLEVICQ,36130,Commune simple,115,3,36,24,243600350,629829.944354,6609258.86156,46.587293,2.088784
Cublize,CUBLIZE,69070,Commune simple,1266,2,69,84,200040566,807312.517687,6548128.44202,46.018685,4.378689
Coucy-le-Château-Auffrique,COUCY-LE-CHATEAU-AUFFRIQUE,02217,Commune simple,1014,2,02,32,200071769,722890.336844,6935217.42977,49.524272,3.317373
Saint-Christoly-de-Blaye,SAINT-CHRISTOLY-DE-BLAYE,33382,Commune simple,1973,1,33,75,200023794,425315.030342,6455544.00659,45.126723,-0.491222
Morlac,MORLAC,18153,Commune simple,329,2,18,24,200049484,647826.054427,6625428.62891,46.714272,2.309259
Terrou,TERROU,46314,Commune simple,168,2,46,76,200067361,619003.482443,6409734.32766,44.78367,1.981579
Chérêt,CHERET,02177,Commune simple,142,2,02,32,200043495,749763.581829,6935212.19489,49.514652,3.685063
Prémontré,PREMONTRE,02619,Commune simple,661,2,02,32,200071769,730271.272187,6938894.63023,49.542323,3.410025
La Chapelle-Moutils,LA CHAPELLE-MOUTILS,77093,Commune simple,443,3,77,11,200072544,728102.290421,6853127.74839,48.779986,3.371794
Couargues,COUARGUES,18074,Commune simple,205,1,18,24,200069227,694415.047701,6687153.13786,47.280119,2.925199
Saint-Georges-de-Poisieux,SAINT-GEORGES-DE-POISIEUX,18209,Commune simple,456,2,18,24,200049484,660295.916638,6620445.17697,46.688299,2.480709
Dramelay,DRAMELAY,39204,Commune simple,29,2,39,27,200012060,894297.264513,6592484.76878,46.407024,5.53685
Nestier,NESTIER,65327,Commune simple,156,2,65,76,200070829,494485.76778,6221114.52461,43.058964,0.475846
Vaugneray,VAUGNERAY,69255,Commune simple,5734,1,69,84,246900724,827749.812421,6515797.89639,45.716345,4.634127
Véria,VERIA,39551,Commune simple,117,2,39,27,200072056,885871.064644,6598178.06242,46.453927,5.422153
Soliers,SOLIERS,14675,Commune simple,2070,2,14,28,200065597,460160.976537,6897355.89166,49.137454,-0.295007
La Chapelle-Montligeon,LA CHAPELLE-MONTLIGEON,61097,Commune simple,520,3,61,28,200036069,527102.951603,6823146.59047,48.479164,0.65793
Dième,DIEME,69075,Commune simple,186,2,69,84,200040566,813109.9086129998,6541379.77823,45.953348,4.461665
Domsure,DOMSURE,01147,Commune simple,486,2,01,84,200071751,876111.537811,6594185.7238,46.419945,5.294314
Pontivy,PONTIVY,56178,Sous-préfecture,14606,2,56,53,245614433,255750.767001,6791561.13432,48.068361,-2.966569
Drevant,DREVANT,18086,Commune simple,543,2,18,24,200036135,663598.441335,6622186.13724,46.702997,2.510832
Saint-Étienne-des-Champs,SAINT-ETIENNE-DES-CHAMPS,63339,Commune simple,142,4,63,84,200071215,667311.127538,6524159.39784,45.831712,2.580774
Marigna-sur-Valouse,MARIGNA-SUR-VALOUSE,39312,Commune simple,116,2,39,27,200012060,894053.6185889998,6597161.18864,46.45231,5.532097
Aubilly,AUBILLY,51020,Commune simple,53,3,51,44,200067213,762400.7735679998,6901803.30169,49.21383,3.856399
Grazay,GRAZAY,53109,Commune simple,615,3,53,52,200055887,442281.890666,6804025.50178,48.290346,-0.495488
Val Suran,VAL SURAN,39485,Commune simple,787,2,39,27,200012060,887719.399665,6590276.95568,46.423243,5.456592
Jaulnay,JAULNAY,37121,Commune simple,258,1,37,24,200072668,504044.916437,6653759.7467,46.949622,0.411917
La Boissière,LA BOISSIERE,39062,Commune simple,68,2,39,27,200012060,893683.873522,6594254.57566,46.423052,5.529426
Verjon,VERJON,01432,Commune simple,295,2,01,84,200071751,880587.0195789998,6585577.94552,46.336769,5.348311
Villechenève,VILLECHENEVE,69263,Commune simple,883,1,69,84,200066587,809267.543021,6525044.83308,45.82988,4.386367
Séligney,SELIGNEY,39507,Commune simple,77,1,39,27,243901089,893235.8520479999,6652502.74157,46.939133,5.537612
Arlanc,ARLANC,63010,Commune simple,1892,1,63,84,200070761,756542.10144,6480407.12841,45.413427,3.724392
Parfondru,PARFONDRU,02587,Commune simple,352,2,02,32,200043495,750929.397539,6937909.09631,49.528479,3.70803
Faverdines,FAVERDINES,18093,Commune simple,142,2,18,24,200049484,658738.527154,6615342.10303,46.626742,2.436893
Ployart-et-Vaurseine,PLOYART-ET-VAURSEINE,02609,Commune simple,21,2,02,32,240200592,753636.081093,6932918.53666,49.503757,3.744712
Lettret,LETTRET,05074,Commune simple,182,2,05,93,200067825,944261.605535,6380546.78067,44.46806,6.06156
Barcillonnette,BARCILLONNETTE,05013,Commune simple,136,2,05,93,200067825,931199.70806,6374371.82585,44.436572,5.931443
Ainay-le-Château,AINAY-LE-CHATEAU,03003,Commune simple,994,1,03,84,240300558,678648.712426,6623977.65047,46.712474,2.691476
Jallans,JALLANS,28198,Commune simple,809,2,28,24,200069961,579817.641898,6776370.69086,48.073678,1.3699
Urciers,URCIERS,36227,Commune simple,250,3,36,24,243600350,634476.749622,6603510.47438,46.533102,2.131724
Marcillé-la-Ville,MARCILLE-LA-VILLE,53144,Commune simple,798,3,53,52,200055887,442085.554672,6808369.44461,48.29922,-0.497872
Bassoles-Aulers,BASSOLES-AULERS,02052,Commune simple,139,2,02,32,200071769,727869.2123069998,6937179.7656,49.53118,3.377785
Saint-Cyr-de-Valorges,SAINT-CYR-DE-VALORGES,42213,Commune simple,304,2,42,84,200065894,801823.58302,6533034.33088,45.887231,4.326714
Meyras,MEYRAS,07156,Commune simple,938,1,07,84,200039824,799856.9347579998,6398341.47325,44.678168,4.27065
Saint-Forgeux,SAINT-FORGEUX,69200,Commune simple,1486,2,69,84,200040566,813518.698711,6529314.37596,45.858879,4.474697
Flavigny,FLAVIGNY,18095,Commune simple,205,2,18,24,200007177,684828.90359,6651344.68815,46.95343,2.800844
Les Ardillats,LES ARDILLATS,69012,Commune simple,622,2,69,84,200067817,818520.153528,6566642.54949,46.182672,4.543753
Tarare,TARARE,69243,Commune simple,10582,2,69,84,200040566,810380.273008,6534767.52471,45.889112,4.433939
Chevregny,CHEVREGNY,02183,Commune simple,187,2,02,32,240200592,743029.47809,6929753.27869,49.471353,3.592416
Auvilliers,AUVILLIERS,76042,Commune simple,101,1,76,28,200070068,597313.632837,6963006.58421,49.75165,1.577531
Crécy-au-Mont,CRECY-AU-MONT,02236,Commune simple,346,2,02,32,200071769,722603.7076469999,6931663.30102,49.493322,3.333742
Suhescun,SUHESCUN,64528,Commune simple,173,1,64,75,200067106,359223.061395,6246228.25304,43.221061,-1.186241
Saint-Hilaire-de-Gondilly,SAINT-HILAIRE-DE-GONDILLY,18215,Commune simple,179,2,18,24,200011781,692603.209212,6658110.74081,47.062897,2.894883
Vagnas,VAGNAS,07328,Commune simple,544,1,07,84,200039808,807106.0006059998,6363186.52021,44.34862,4.360096
Chevrainvilliers,CHEVRAINVILLIERS,77112,Commune simple,242,4,77,11,200023240,670470.630037,6794033.07865,48.24875,2.598231
Jumencourt,JUMENCOURT,02395,Commune simple,146,2,02,32,200071769,725310.494008,6934775.92737,49.505918,3.355865
Nouvion-et-Catillon,NOUVION-ET-CATILLON,02559,Commune simple,474,2,02,32,240200469,735624.56285,6956584.52614,49.717057,3.521191
Mant,MANT,40172,Commune simple,271,2,40,75,200069649,417164.793219,6283271.49516,43.081212,0.950807
Presles-et-Thierny,PRESLES-ET-THIERNY,02621,Commune simple,385,2,02,32,200043495,745293.2330559999,6935204.79594,49.501379,3.626193
Ardin,ARDIN,79012,Commune simple,1243,3,79,75,200069748,427368.314595,6604095.2502,46.475108,-0.556525
Montbazin,MONTBAZIN,34165,Commune simple,2952,3,34,76,200066355,754378.196595,6270625.93273,43.516768,3.698358
Peyzac-le-Moustier,PEYZAC-LE-MOUSTIER,24326,Commune simple,174,4,24,75,200041168,548698.685091,6433242.71593,44.966891,1.084599
Mérillac,MERILLAC,22148,Commune simple,233,4,22,53,200067460,300145.396,6808053.6939,48.262176,-2.380888
Valsonne,VALSONNE,69254,Commune simple,952,2,69,84,200040566,810093.458583,6539625.02449,45.947256,4.429438
Menetou-Couture,MENETOU-COUTURE,18143,Commune simple,365,2,18,24,200011781,695177.920534,6660232.83459,47.042593,2.930615
Cressia,CRESSIA,39180,Commune simple,258,2,39,27,243901071,890351.57041,6605992.16357,46.529322,5.477865
Saint-Paul-de-Vern,SAINT-PAUL-DE-VERN,46286,Commune simple,181,2,46,76,200066371,616388.343926,6415991.06635,44.847039,1.927705
Mornay-Berry,MORNAY-BERRY,18154,Commune simple,183,2,18,24,200007177,689740.878068,6661518.63232,47.049157,2.872153
Laurac-en-Vivarais,LAURAC-EN-VIVARAIS,07134,Commune simple,995,1,07,84,240700617,802392.566559,6379129.43916,44.496626,4.280773
Chermizy-Ailles,CHERMIZY-AILLES,02178,Commune simple,106,2,02,32,240200592,752229.0256,6929582.01438,49.457999,3.719921
Thézan-lès-Béziers,THEZAN-LES-BEZIERS,34310,Commune simple,2987,1,34,76,200071058,712756.021445,6257151.76222,43.418944,3.16792
Givardon,GIVARDON,18102,Commune simple,298,2,18,24,241800432,685386.973558,6637068.60436,46.845553,2.754385
Neuilly-en-Dun,NEUILLY-EN-DUN,18161,Commune simple,224,2,18,24,241800432,683442.257497,6633587.17105,46.787772,2.760142
Valigny,VALIGNY,03296,Commune simple,376,1,03,84,240300558,686283.772021,6623953.90446,46.711137,2.818411
Bertaucourt-Epourdon,BERTAUCOURT-EPOURDON,02074,Commune simple,604,2,02,32,200071785,728723.6617619998,6947647.27028,49.622042,3.41193
Sourans,SOURANS,25552,Commune simple,118,2,25,27,200068294,974493.096498,6707432.99614,47.407744,6.631622
Saint-Gobain,SAINT-GOBAIN,02680,Commune simple,2282,2,02,32,200071785,728426.23303,6944092.86649,49.593515,3.380351
Hirtzfelden,HIRTZFELDEN,68140,Commune simple,1261,2,68,44,200066025,1032032.75616,6765953.21391,47.912364,7.450202
Vias,VIAS,34332,Commune simple,5719,1,34,76,243400819,732399.922982,6246070.53145,43.309827,3.429553
Surcamps,SURCAMPS,80742,Commune simple,64,2,80,32,200071223,634377.975003,6996825.33987,50.07111,2.073529
Vernas,VERNAS,38535,Commune simple,266,2,38,84,200068542,876167.777139,6522244.60638,45.774115,5.26928
Marle,MARLE,02468,Commune simple,2268,2,02,32,240200469,755151.6386609998,6960992.88529,49.742366,3.772608
Vereaux,VEREAUX,18275,Commune simple,140,2,18,24,241800432,690629.067673,6641571.73606,46.872846,2.904576
Saint-Appolinaire,SAINT-APPOLINAIRE,69181,Commune simple,213,2,69,84,200040566,810438.6351599998,6542940.56278,45.977741,4.423146
Précy,PRECY,18184,Commune simple,345,1,18,24,200032514,694588.873216,6665633.54863,47.09968,2.928542
Moëlan-sur-Mer,MOELAN-SUR-MER,29150,Commune simple,6781,4,29,53,242900694,203149.383793,6766020.67453,47.817558,-3.624326
Mars-sous-Bourcq,MARS-SOUS-BOURCQ,08279,Commune simple,55,4,08,44,240800920,819114.665008,6923622.76143,48.167723,0.254362
Amplepuis,AMPLEPUIS,69006,Commune simple,4976,2,69,84,200040566,802871.671787,6541422.4396,45.970083,4.341976
Hastingues,HASTINGUES,40120,Commune simple,579,1,40,75,200069417,365494.73809,6277296.44271,43.528055,-1.139284
Saint-Émiland,SAINT-EMILAND,71409,Commune simple,343,1,71,27,200070530,812124.473854,6644879.92161,46.880275,4.493114
Tendron,TENDRON,18260,Commune simple,93,2,18,24,200007177,686330.026948,6653316.42135,46.985559,2.811692
Haute-Rivoire,HAUTE-RIVOIRE,69099,Commune simple,1444,1,69,84,200066587,809320.96777,6513768.29311,45.714353,4.39858
Affoux,AFFOUX,69001,Commune simple,369,2,69,84,200040566,809685.100002,6528106.44904,45.831301,4.428854
Torteron,TORTERON,18265,Commune simple,795,2,18,24,200011781,698732.324496,6656582.05363,47.025763,2.968323
Chesnois-Auboncourt,CHESNOIS-AUBONCOURT,08117,Commune simple,169,2,08,44,240800862,813404.5213049998,6941358.11164,49.572883,4.575635
Gy-les-Nonains,GY-LES-NONAINS,45165,Commune simple,628,1,45,24,200067668,688519.428958,6758745.74413,47.94804,2.850424
Brissy-Hamégicourt,BRISSY-HAMEGICOURT,02124,Commune simple,653,3,02,32,200040426,728844.568101,6960504.23688,49.74363,3.382571
Le Chautay,LE CHAUTAY,18062,Commune simple,293,2,18,24,200011781,697305.288229,6653866.8857,46.97484,2.966663
Villefranque,VILLEFRANQUE,64558,Commune simple,2671,1,64,75,200067106,339957.464956,6270429.1457,43.435604,-1.436448
Saint-Laurent-de-Chamousset,SAINT-LAURENT-DE-CHAMOUSSET,69220,Commune simple,1827,1,69,84,200066587,813889.8978,6516418.26677,45.753537,4.444976
Remies,REMIES,02638,Commune simple,235,2,02,32,240200469,737863.880717,6953479.1335,43.788082,4.831841
Saint-Clément-les-Places,SAINT-CLEMENT-LES-PLACES,69187,Commune simple,640,1,69,84,200066587,810403.86415,6518419.78765,45.768056,4.444541
Les Sauvages,LES SAUVAGES,69174,Commune simple,612,2,69,84,200040566,806445.645889,6536958.41943,45.913083,4.381373
Montaut,MONTAUT,24287,Commune simple,130,1,24,75,200040889,513726.421232,6408443.67693,44.744461,0.648803
Samoussy,SAMOUSSY,02697,Commune simple,387,2,02,32,200043495,753787.394821,6943355.57009,49.585377,3.733944
Jas,JAS,42113,Commune simple,222,1,42,84,200065894,802566.13482,6516807.95078,45.743506,4.322326
Saint-Remèze,SAINT-REMEZE,07291,Commune simple,871,1,07,84,200039808,819192.195861,6365440.06218,44.392448,4.500652
Toy-Viam,TOY-VIAM,19268,Commune simple,37,2,19,75,200066645,616695.626021,6505658.23961,45.648066,1.931284
Derval,DERVAL,44051,Commune simple,3489,5,44,52,200072726,349093.646444,6738984.1875,47.666922,-1.666164
Bessais-le-Fromental,BESSAIS-LE-FROMENTAL,18029,Commune simple,312,2,18,24,200036135,682789.626013,6627515.53895,46.740145,2.764062
Alaincourt,ALAINCOURT,02009,Commune simple,543,3,02,32,200040426,726469.319456,6963110.54784,49.765436,3.375161
Saint-Jean-la-Bussière,SAINT-JEAN-LA-BUSSIERE,69214,Commune simple,1214,2,69,84,200040566,803138.336045,6545625.00573,45.999963,4.324051
Mendionde,MENDIONDE,64377,Commune simple,844,1,64,75,200067106,352435.462009,6258179.11608,43.350501,-1.276579
Trémolat,TREMOLAT,24558,Commune simple,652,1,24,75,200034833,528967.579406,6421787.92586,44.888894,0.81438
Ourouer-les-Bourdelins,OUROUER-LES-BOURDELINS,18175,Commune simple,615,2,18,24,200007177,684091.693087,6646793.26649,46.930189,2.780133
Dijon,DIJON,21231,Préfecture de région,156920,2,21,27,242100410,853877.7582789998,6693376.89884,47.324487,5.042199
Monceau-le-Neuf-et-Faucouzy,MONCEAU-LE-NEUF-ET-FAUCOUZY,02491,Commune simple,319,5,02,32,240200444,745465.37665,6965219.12354,49.790323,3.639612
Treillières,TREILLIERES,44209,Commune simple,9219,5,44,52,244400503,350753.743172,6701138.87991,47.332045,-1.625085
Vigneux-de-Bretagne,VIGNEUX-DE-BRETAGNE,44217,Commune simple,6030,5,44,52,244400503,343656.900672,6701676.65302,47.332221,-1.696743
La Chapelle-Hugon,LA CHAPELLE-HUGON,18048,Commune simple,387,2,18,24,200011781,696496.564768,6643922.30104,46.901035,2.964423
La Neuville-Housset,LA NEUVILLE-HOUSSET,02547,Commune simple,67,5,02,32,240200444,752706.456582,6965745.84925,49.790595,3.727174
Sainte-Foy-de-Belvès,SAINTE-FOY-DE-BELVES,24406,Commune simple,139,4,24,75,200041051,544281.614521,6405484.78063,44.741546,1.035602
Beuvezin,BEUVEZIN,54068,Commune simple,96,4,54,44,245400510,920054.397193,6812829.5148,48.380251,5.95732
Besny-et-Loizy,BESNY-ET-LOIZY,02080,Commune simple,350,2,02,32,200043495,741750.132923,6943841.72108,49.585908,3.592833
Pessac,PESSAC,33318,Commune simple,63808,2,33,75,243300316,409323.503224,6417046.86938,44.801186,-0.623378
Doncourt-lès-Conflans,DONCOURT-LES-CONFLANS,54171,Commune simple,1185,1,54,44,200070845,913834.531026,6898004.03176,49.139773,5.939706
Bouilh-Péreuilh,BOUILH-PEREUILH,65103,Commune simple,94,3,65,76,200070803,472108.680233,6249615.30444,43.312129,0.195994
Beaumettes,BEAUMETTES,84013,Commune simple,255,1,84,93,200040442,877097.119174,6309616.63082,43.868974,5.199354
Le Ployron,LE PLOYRON,60503,Commune simple,113,2,60,32,246000566,669776.106715,6943074.19473,49.584769,2.585971
Figanières,FIGANIERES,83056,Commune simple,2605,1,83,93,248300493,982630.882662,6280518.72217,43.566359,6.496596
Bordezac,BORDEZAC,30045,Commune simple,393,1,30,76,200035129,786651.948292,6358119.15024,44.302766,4.093573
Caro,CARO,56035,Commune simple,1151,3,56,53,200066785,301931.169683,6764739.42331,47.878912,-2.317
Aix,AIX,19002,Commune simple,392,3,19,75,200066744,652634.166389,6501719.14904,45.588234,2.3754
Couffy-sur-Sarsonne,COUFFY-SUR-SARSONNE,19064,Commune simple,76,3,19,75,200066744,648921.498533,6508204.95971,45.667947,2.315327
Isle-et-Bardais,ISLE-ET-BARDAIS,03130,Commune simple,272,1,03,84,240300558,682938.597031,6620253.78079,46.70043,2.762454
Montpellier,MONTPELLIER,34172,Préfecture,285121,3,34,76,243400017,770192.2637679998,6279753.15352,43.611378,3.875852
Les Préaux,LES PREAUX,27476,Commune simple,377,2,27,28,200065787,516826.247077,6917211.1258,49.322737,0.476935
Plourac'h,PLOURAC'H,22231,Commune simple,319,2,22,53,200067981,215788.49252,6833234.93528,48.417136,-3.549008
Saint-Gineis-en-Coiron,SAINT-GINEIS-EN-COIRON,07242,Commune simple,115,1,07,84,240700815,822098.2182409998,6393871.02311,44.632679,4.533431
